RoomCode,UserId,ClosedBy,ClosingComment,ChatStartTime,ChatEndTime,AgentAssignmentTimestamp,BotFirstResponseTime,AgentFirstResponseTime,CsatScore
8619376,46120aa1-6301-4133-a176-89a7813101c3,System,Closing inactive room,17-02-2021 12:57:48,17-02-2021 13:58:06,-,0:00:00,-,0
8584175,f32d14d4-79ed-4320-b237-009136e85f70,Simmi,Completed,12-02-2021 10:06:01,12-02-2021 10:20:27,12-02-2021 10:07:09,0:00:00,0:04:26,0
8545189,b20a4373-cfa9-438b-8711-ec437d9cb396,Roop,Completed,06-02-2021 15:30:50,06-02-2021 15:51:37,06-02-2021 15:32:12,0:00:00,0:00:07,0
8538270,8f4cc9f3-b5e4-4037-90cf-453338acbb1d,System,Closing inactive room,05-02-2021 15:31:38,05-02-2021 16:32:22,-,0:00:00,-,0
8679979,b4f52ae8-b19a-4b0c-a878-628e8299f9bf,System,Closing inactive room,27-02-2021 10:21:17,27-02-2021 11:22:17,-,0:00:00,-,0
8614564,3aa452f1-adcf-43ff-8aba-50afdf211949,Simmi,Completed,16-02-2021 16:57:38,16-02-2021 17:08:56,16-02-2021 16:59:38,0:00:00,0:00:18,4
8585625,1f6509c3-bc81-4015-9715-872fcf2b798a,System,Closing inactive room,12-02-2021 13:00:56,12-02-2021 14:01:13,-,0:00:00,-,0
8532189,2e998b76-4a94-4fc2-890f-4bce38826efe,System,Closing now,04-02-2021 17:19:00,04-02-2021 17:31:31,-,0:00:00,-,5
8559361,3ac95fd3-41bb-4b8c-9ab1-413a00e669a3,Meher,Unresponsive Customer,08-02-2021 18:31:22,08-02-2021 18:44:04,08-02-2021 18:31:53,0:00:00,0:00:04,0
8671019,e677709c-5a8b-41d5-ac22-4f8917ade50e,Pawanpreet,Completed,25-02-2021 18:42:33,25-02-2021 18:58:33,25-02-2021 18:43:46,0:00:00,0:00:09,0
8604367,1ad6da05-424c-4ebb-88ad-2a7c02a1f38b,Anisha,Completed,15-02-2021 10:45:13,15-02-2021 10:50:05,15-02-2021 10:45:56,0:00:00,0:00:19,0
8629006,3284a811-de9d-4e18-9a13-c9f9789319a9,System,Closing inactive room,18-02-2021 19:09:29,18-02-2021 20:27:33,-,0:00:00,-,4
8510477,dd2b4a2b-78fe-4397-a823-c701799babc8,Ganesh,Completed,01-02-2021 19:49:56,01-02-2021 19:54:50,01-02-2021 19:51:11,0:00:00,0:00:09,5
8566237,4b3b4ebc-2ec8-40ce-aedf-59f0019a430c,Nadia,Completed,09-02-2021 18:41:52,09-02-2021 19:02:02,09-02-2021 18:42:20,0:00:00,0:00:06,0
8526677,feb4c847-5bd3-4a20-9c75-ec3b6d47e259,System,Closing inactive room,04-02-2021 0:01:48,04-02-2021 1:02:25,-,0:00:00,-,0
8625568,fe5c092f-aa37-4645-9710-1fdaedc6460d,Diya,Completed,18-02-2021 11:51:04,18-02-2021 12:44:38,18-02-2021 12:31:46,0:00:00,0:00:08,5
8546023,90c75c16-8da1-4d95-b8e9-b6132c9779cb,System,Closing inactive room,06-02-2021 17:22:34,06-02-2021 18:23:34,-,0:00:00,-,0
8644454,cc962139-0e41-48bf-b744-e2b2b8119e39,System,Closing inactive room,21-02-2021 14:16:39,21-02-2021 15:18:20,-,0:00:00,-,0
8518369,8d329459-233f-42db-aea3-75684ad424b3,System,Closing now,02-02-2021 22:03:02,02-02-2021 22:24:29,-,0:00:00,-,1
8659308,4a2822ec-3379-4cae-93c0-e805ff7cd75a,System,Closing now,23-02-2021 23:35:56,23-02-2021 23:37:37,-,0:00:00,-,0
8666562,f42c9328-e995-4647-9fe8-18743eefdca2,System,Closing now,25-02-2021 01:39:09,25-02-2021 01:41:39,-,0:00:00,-,1
8546840,3947e301-3535-4cc2-af22-47def2d03a0b,System,Closing now,06-02-2021 19:18:32,06-02-2021 19:18:52,-,0:00:00,-,1
8589428,dad7baca-3e03-4f62-9cd0-808976821c22,System,Closing now,12-02-2021 21:09:55,12-02-2021 21:11:09,-,0:00:00,-,0
8668160,94ef533e-3626-4d17-98de-87640e3144af,System,Closing now,25-02-2021 12:16:20,25-02-2021 12:17:12,-,0:00:00,-,0
8670251,a1d40cde-4c5b-4156-bbbe-2776203d871c,Swaraj,Completed,25-02-2021 16:42:10,25-02-2021 16:59:27,25-02-2021 16:43:36,0:00:00,0:00:07,0
8650301,f9e8ddb2-a213-43b2-b1eb-46246ceb58bb,System,Closing inactive room,22-02-2021 15:02:30,22-02-2021 16:02:42,-,0:00:00,-,0
8578130,5ac3641b-62a6-4a99-9ec0-51ff21e9d40c,Liliana,Completed,11-02-2021 12:56:11,11-02-2021 13:06:01,11-02-2021 12:58:25,0:00:00,0:00:17,4
8663708,2b1a27b3-6a34-45c4-9e3a-31f49724e977,System,Closing inactive room,24-02-2021 16:57:09,24-02-2021 17:59:21,-,0:00:00,-,0
8659775,256f962d-9a94-4d27-99a5-cb8c900215b5,System,Closing now,24-02-2021 04:01:39,24-02-2021 04:02:26,-,0:00:00,-,3
8581959,959746c7-3969-42a1-a036-1f27731a1e73,System,Closing now,11-02-2021 20:55:09,11-02-2021 20:56:03,-,0:00:00,-,4
8652003,46cfe8c7-5c6c-4e46-a917-49eb59023ee5,System,Closing now,22-02-2021 19:15:28,22-02-2021 19:15:46,-,0:00:00,-,0
8685145,835711da-8bb1-422a-b0fb-6c55ae7c4266,System,Closing inactive room,28-02-2021 01:48:11,28-02-2021 02:49:35,-,0:00:00,-,0
8665909,60f2cd09-4a3a-4074-b40e-b7b3e6db663c,System,Closing inactive room,24-02-2021 22:46:24,24-02-2021 23:48:29,-,0:00:00,-,0
8513573,0c94ae90-5ca0-403a-a9f7-81fbf669e50d,System,Closing now,02-02-2021 11:29:53,02-02-2021 11:30:25,-,0:00:00,-,3
8583568,e7a79fd5-35a1-4aff-aa96-15c97db5ad93,System,Closing now,12-02-2021 5:41:40,12-02-2021 5:45:59,-,0:00:00,-,0
8504445,92943b25-365a-4758-a029-4b4190ac0ac7,System,Closing inactive room,01-02-2021 0:45:53,01-02-2021 1:47:05,-,0:00:00,-,0
8682431,178dd0e8-7073-41c6-9e21-3ca2c62b860b,Yash,Unresponsive Customer,27-02-2021 16:17:23,27-02-2021 16:33:38,27-02-2021 16:21:33,0:00:00,0:00:04,4
8677518,940fe926-4820-4824-bb74-ef74ed47ad43,Rebecca,Completed,26-02-2021 19:06:50,26-02-2021 19:18:56,26-02-2021 19:12:25,0:00:00,0:00:09,5
8612457,30316b62-845c-4e6d-afeb-964bc0b335e6,Alia,Unresponsive Customer,16-02-2021 12:46:54,16-02-2021 13:04:57,16-02-2021 12:48:13,0:00:00,0:00:05,3
8524875,51181945-1ba3-411d-9c0c-cc454b1bdbf8,System,Closing now,03-02-2021 19:09:31,03-02-2021 19:10:14,-,0:00:00,-,0
8519112,6de7ef4c-307b-4a63-b256-e0817cc45ff3,System,Closing now,03-02-2021 0:46:42,03-02-2021 0:48:52,-,0:00:00,-,0
8504735,9e226a0b-0da2-46cb-99a9-e15d038038a2,System,Closing now,01-02-2021 6:31:45,01-02-2021 6:32:38,-,0:00:00,-,0
8578574,e649e912-1902-46c9-84d6-04d57d9d2540,Meher,Completed,11-02-2021 13:42:28,11-02-2021 13:57:14,11-02-2021 13:44:55,0:00:00,0:00:03,5
8663459,3c69b1e6-044e-422b-ab83-bb79f8bcf471,Eva,Completed,24-02-2021 16:23:18,24-02-2021 16:34:46,24-02-2021 16:23:58,0:00:00,0:00:04,0
8686970,82cdb00c-7b26-4e22-b2c2-a761452d2244,Abbas,Completed,28-02-2021 12:44:12,28-02-2021 12:56:11,28-02-2021 12:45:20,0:00:00,0:00:07,5
8621714,be3ee4cb-c200-491b-989e-50554020ceed,System,Closing inactive room,17-02-2021 17:50:44,17-02-2021 18:52:44,-,0:00:00,-,0
8560408,518ce715-2091-4d4a-881a-cb881eec5d9f,System,Closing now,08-02-2021 21:18:24,08-02-2021 21:20:15,-,0:00:00,-,0
8582945,f1f9f094-078c-4d08-ae3a-fbfc924eee35,System,Closing now,11-02-2021 23:32:20,11-02-2021 23:34:21,-,0:00:00,-,0
8599171,b16aeb30-e5e2-4e5b-bd6a-d0630a02642a,System,Closing now,14-02-2021 12:43:18,14-02-2021 12:44:24,-,0:00:00,-,0
8644486,06b98846-38b9-4302-b4ed-910e9ad20cc2,System,Closing inactive room,21-02-2021 14:22:57,21-02-2021 15:23:22,-,0:00:00,-,0
8554359,40503372-99c1-4dd6-a2b1-7ce5bcafc6e8,System,Closing now,08-02-2021 1:00:50,08-02-2021 1:02:16,-,0:00:00,-,3
8605433,dd7a7ecd-1d08-4a1a-bcce-94bd814ebe0b,System,Closing inactive room,15-02-2021 12:42:27,15-02-2021 13:43:09,-,0:00:00,-,0
8618492,a899ab82-5132-4b42-b60c-028c95e5a8ee,Alia,Unresponsive Customer,17-02-2021 11:20:03,17-02-2021 11:48:05,17-02-2021 11:22:45,0:00:00,0:00:06,0
8657228,9992c14a-f80b-43d6-868a-324a79599a95,Roop,Unresponsive Customer,23-02-2021 17:18:15,23-02-2021 17:33:15,23-02-2021 17:18:44,0:00:00,0:00:07,0
8529473,43fc27c2-3a91-4578-8bc8-6c890955d9c7,Jade,Completed,04-02-2021 12:58:34,04-02-2021 13:14:52,04-02-2021 12:59:24,0:00:00,0:00:06,0
8620420,eaa06ce3-e257-4b6a-87cb-14f5ec60b35d,Roshni,Completed,17-02-2021 15:10:24,17-02-2021 15:18:29,17-02-2021 15:13:10,0:00:02,0:00:08,0
8564893,b9391025-e1a0-40ea-8b57-164a65ff5252,Ganesh,Completed,09-02-2021 15:36:54,09-02-2021 15:56:39,09-02-2021 15:37:32,0:00:00,0:00:05,5
8609160,11356268-dc6b-42f9-9ae1-447dbc5b7062,System,Closing now,15-02-2021 20:15:23,15-02-2021 20:15:50,-,0:00:00,-,1
8614090,b13ffa17-8ea9-4f7a-a324-098244fdc27f,System,Closing now,16-02-2021 15:57:52,16-02-2021 15:58:30,-,0:00:00,-,0
8578267,a6717697-3fde-4c8c-a5cb-99d2ef9a4038,Rose,Completed,11-02-2021 13:07:53,11-02-2021 13:34:11,11-02-2021 13:09:17,0:00:00,0:00:08,0
8653792,13d1a62b-6b64-4793-8e11-235de1293c66,System,Closing now,23-02-2021 08:59:27,23-02-2021 09:00:10,-,0:00:00,-,0
8572514,f5a6f676-09ca-480e-845d-7fb0fa2cc57d,Alia,Unresponsive Customer,10-02-2021 16:52:16,10-02-2021 17:04:07,10-02-2021 16:54:05,0:00:00,0:00:06,0
8571301,d04c7bb2-4873-4f26-8df5-28cde1b22f93,System,Closing inactive room,10-02-2021 14:33:22,10-02-2021 15:34:37,-,0:00:00,-,0
8587445,c2b33023-0291-4219-9094-9e89e5c3d64f,System,Closing inactive room,12-02-2021 16:23:18,12-02-2021 17:23:57,-,0:00:00,-,0
8628752,d593abb6-a164-461b-8177-1329076eb8fd,Ajay,Unresponsive Customer,18-02-2021 18:29:19,18-02-2021 18:44:31,18-02-2021 18:30:49,0:00:00,0:00:09,5
8598812,8a9869cf-e757-480a-88c9-fee13eaf8a39,System,Closing now,14-02-2021 11:54:15,14-02-2021 11:55:46,-,0:00:00,-,0
8688326,f222dd8d-fd82-4654-af2a-cf9aa8199c27,System,Closing now,28-02-2021 15:53:32,28-02-2021 15:54:20,-,0:00:00,-,0
8555656,f4120e93-82bf-4af0-b9e4-bd82c0325d2a,System,Closing inactive room,08-02-2021 11:14:56,08-02-2021 12:15:21,-,0:00:00,-,0
8606879,09b28892-ef60-43a6-8c03-5aa37441520e,Krishna,Completed,15-02-2021 15:15:58,15-02-2021 15:42:21,15-02-2021 15:16:55,0:00:00,0:00:05,0
8509133,b8033751-2919-462f-96e0-0cf67f1609c0,System,Closing now,01-02-2021 17:02:21,01-02-2021 17:02:50,-,0:00:00,-,2
8547867,6afa0dfc-7ae1-44a5-b40c-3ed77742ec38,System,Closing now,06-02-2021 22:23:52,06-02-2021 22:31:39,-,0:00:00,-,3
8605341,9704280e-9407-462f-926e-74acfdfddf13,System,Closing now,15-02-2021 12:33:14,15-02-2021 12:35:27,-,0:00:17,-,4
8663090,121ee8c4-bd12-4ab3-8215-268d41747560,Jinnie,Completed,24-02-2021 15:35:30,24-02-2021 16:02:42,24-02-2021 15:36:29,0:00:00,0:00:06,0
8669200,9f7ed528-8ff1-4eec-8e73-ed8257d1dd90,Dalphine,Completed,25-02-2021 14:29:22,25-02-2021 14:36:47,25-02-2021 14:31:08,0:00:00,0:00:05,0
8569770,6aab063f-5f26-47d6-8efb-07160974039e,Abbas,Completed,10-02-2021 11:35:30,10-02-2021 11:46:57,10-02-2021 11:37:00,0:00:00,0:00:05,4
8681293,d5933052-9918-4b90-ad64-17e333e3a61d,System,Closing inactive room,27-02-2021 13:32:17,27-02-2021 14:32:46,-,0:00:00,-,0
8673698,dd7baabd-e1b9-41c8-8f10-a992ac3871f4,System,Closing inactive room,26-02-2021 10:25:35,26-02-2021 11:28:00,-,0:00:02,-,0
8568659,c9f7b4ef-e84c-4d58-9eea-0089f1701960,System,Closing inactive room,10-02-2021 9:08:18,10-02-2021 10:08:58,-,0:00:00,-,0
8633609,76287e06-1913-439a-9026-d94341ddd84a,System,Closing inactive room,19-02-2021 16:00:10,19-02-2021 17:00:43,-,0:00:00,-,0
8575428,6e8cafad-86e3-4327-a143-ae9525f1a48d,System,Closing inactive room,10-02-2021 23:43:10,11-02-2021 0:43:36,-,0:00:00,-,0
8667329,69f03857-298f-4a78-a148-4be3bbafeb4c,System,Closing now,25-02-2021 10:28:14,25-02-2021 10:29:41,-,0:00:00,-,0
8611878,a1593495-43c2-4439-8ada-c33661998e18,System,Closing now,16-02-2021 11:40:06,16-02-2021 11:41:09,-,0:00:00,-,0
8550340,724211b8-1b06-4bca-a950-b8ed6cdf6310,System,Closing inactive room,07-02-2021 12:41:36,07-02-2021 13:45:00,-,0:00:00,-,0
8524598,d4a06cdc-76e3-4fe5-91d0-96e501bf9e6c,Ellie,Completed,03-02-2021 18:32:09,03-02-2021 19:05:20,03-02-2021 18:32:59,0:00:00,0:00:06,5
8678483,bd5b5337-4581-48d3-afc2-b846a75be9a6,System,Closing inactive room,26-02-2021 22:14:33,26-02-2021 23:14:52,-,0:00:00,-,0
8506327,c008abcb-34bb-43b1-a072-b898f2ba3156,Rozeta,Completed,01-02-2021 12:04:30,01-02-2021 12:21:42,01-02-2021 12:08:38,0:00:01,0:00:09,0
8647718,dbcab3e0-289d-4339-953c-a576d640416f,System,Closing inactive room,22-02-2021 04:45:06,22-02-2021 05:45:21,-,0:00:03,-,0
8613615,6f0aad83-c6ea-4fe5-9142-2b68ddafc644,Liliana,Completed,16-02-2021 15:00:16,16-02-2021 15:13:17,16-02-2021 15:01:25,0:00:00,0:00:09,0
8609589,25ee1680-d0a7-4097-98e7-695506058ba6,System,Closing now,15-02-2021 21:32:30,15-02-2021 21:34:10,-,0:00:00,-,0
8580259,47f44b03-356b-42e4-9e3e-9762dd6ce71e,Lara,Completed,11-02-2021 16:55:32,11-02-2021 17:02:31,11-02-2021 16:55:55,0:00:00,0:00:51,0
8572451,965de007-7e37-4b9d-bc9d-e15a8fea6b92,Dalphine,Completed,10-02-2021 16:43:53,10-02-2021 16:59:42,10-02-2021 16:51:02,0:00:00,0:00:08,5
8633873,3505436a-49bb-4c1a-8ee7-f9b23d9adcce,Diya,Completed,19-02-2021 16:39:38,19-02-2021 16:52:59,19-02-2021 16:41:07,0:00:00,0:00:08,5
8650139,50f028a0-ac9f-4f02-ac72-724a68ded58d,Gurpreet,Completed,22-02-2021 14:38:46,22-02-2021 14:46:54,22-02-2021 14:39:55,0:00:00,0:00:08,3
8567948,ac9455aa-dcd8-4959-851f-c66527b943cb,System,Closing inactive room,10-02-2021 0:07:29,10-02-2021 1:09:31,-,0:00:00,-,0
8644669,72b3953a-ac91-441c-a7a9-cf8e5e3a8314,Rebecca,Completed,21-02-2021 14:54:20,21-02-2021 15:30:16,21-02-2021 14:55:45,0:00:00,0:01:06,0
8526934,bc0c09dc-1d68-4bda-928d-0963d77997d3,System,Closing now,04-02-2021 1:07:09,04-02-2021 1:08:35,-,0:00:00,-,4
8514939,3ddc55ed-4c21-40ab-86ef-5b51938d63fa,Mary,Completed,02-02-2021 13:58:53,02-02-2021 14:14:01,02-02-2021 13:59:45,0:00:00,0:00:11,0
8515537,b6a1f3e9-0078-4a56-b2ed-f314751818f4,Alia,Unresponsive Customer,02-02-2021 15:11:00,02-02-2021 15:26:42,02-02-2021 15:12:09,0:00:01,0:00:06,0
8584683,2a34e15c-35ed-4ad2-adaa-a9191876767e,System,Closing now,12-02-2021 11:11:38,12-02-2021 11:13:53,-,0:00:00,-,0
8686851,eec28720-e3ae-4a45-9e28-7275217a9abf,System,Closing now,28-02-2021 12:28:23,28-02-2021 12:28:50,-,0:00:00,-,0
8551441,98b8b72c-2bb2-4099-943a-8336332446d1,System,Closing now,07-02-2021 15:20:37,07-02-2021 15:22:13,-,0:00:00,-,1
8621046,2ababee1-0370-4ef1-a6f2-115350463594,Alia,Completed,17-02-2021 16:22:06,17-02-2021 16:31:26,17-02-2021 16:22:47,0:00:00,0:00:06,0
8679399,23cecab2-89bc-43fa-ab67-c4c71ec2cf4e,System,Closing inactive room,27-02-2021 07:12:04,27-02-2021 08:12:51,-,0:00:00,-,0
8597273,1103abec-4919-45c0-b297-c7b58690a44d,System,Closing inactive room,14-02-2021 00:42:02,14-02-2021 01:42:25,-,0:00:00,-,0
8580479,def527df-9850-4c62-a77b-46b060ac2d89,Quinn,Completed,11-02-2021 17:23:07,11-02-2021 17:46:09,11-02-2021 17:24:15,0:00:00,0:00:04,0
8640416,cc1afc6f-47d1-4592-a69b-7bb6fac817d3,Daanish,Completed,20-02-2021 17:48:23,20-02-2021 17:54:56,20-02-2021 17:49:29,0:00:01,0:00:11,0
8661908,2262c98b-b4d7-4c0d-891a-10ac2e21a67c,Adaa,Completed,24-02-2021 13:08:58,24-02-2021 13:28:24,24-02-2021 13:10:01,0:00:00,0:00:24,0
8613780,3c72770a-fb67-4a4b-9450-5aef60dbb3e0,System,Closing inactive room,16-02-2021 15:18:52,16-02-2021 16:19:18,-,0:00:00,-,0
8666624,8883e54c-14a5-4022-bfa2-dc55bbfed4b3,System,Closing now,25-02-2021 02:33:03,25-02-2021 02:37:45,-,0:00:00,-,4
8611430,ea5eede7-94e2-4e51-9e1c-05dcf45e051e,Alia,Unresponsive Customer,16-02-2021 10:40:50,16-02-2021 11:06:04,16-02-2021 10:41:28,0:00:00,0:00:06,0
8558742,25d8a44f-f66e-4e72-8763-3e6040fe2d3f,Mohsin,Completed,08-02-2021 17:06:59,08-02-2021 17:30:57,08-02-2021 17:12:18,0:00:00,0:00:15,1
8610507,36e4b657-5d6f-41d1-a334-992df84d323b,System,Closing inactive room,16-02-2021 01:19:26,16-02-2021 02:19:49,-,0:00:00,-,0
8596813,961c3401-a43c-4b40-ad05-dafdbdd630ce,System,Closing now,13-02-2021 22:57:10,13-02-2021 22:57:53,-,0:00:00,-,0
8637500,70a64bbe-d250-48f0-a508-9632b0f96566,Krishna,Completed,20-02-2021 10:26:18,20-02-2021 10:36:53,20-02-2021 10:26:50,0:00:00,0:00:08,0
8556088,04e34e6a-1c6d-4e13-be11-c18e96a6f9da,Eva,Completed,08-02-2021 12:04:36,08-02-2021 12:24:54,08-02-2021 12:05:17,0:00:00,0:00:03,4
8560827,a16c0f9d-c5b2-4b88-92c5-4537b7912d3c,System,Closing inactive room,08-02-2021 22:33:09,08-02-2021 23:33:39,-,0:00:00,-,0
8539897,ffb44057-f8f8-4f12-8189-08efffaccb3f,System,Closing inactive room,05-02-2021 19:05:28,05-02-2021 20:45:50,-,0:00:00,-,0
8585409,6ec5757b-e6ab-4759-82b3-ce7d821c3736,System,Closing inactive room,12-02-2021 12:34:25,12-02-2021 13:36:03,-,0:00:00,-,0
8610031,2f61646f-994e-4b2f-9581-ce5cb546cf5c,System,Closing now,15-02-2021 23:09:52,15-02-2021 23:11:23,-,0:00:00,-,0
8610096,bacf73b3-6b9d-4a37-8d24-32d2ca6dc05d,System,Closing now,15-02-2021 23:25:23,15-02-2021 23:26:10,-,0:00:00,-,5
8680121,8577b513-3fe5-4167-83ff-b67d15611125,System,Closing inactive room,27-02-2021 10:42:56,27-02-2021 11:43:23,-,0:00:00,-,0
8584415,f2234459-804c-4b57-b789-9588e90f7594,System,Closing inactive room,12-02-2021 10:34:24,12-02-2021 11:36:39,-,0:00:00,-,0
8617993,a37d957c-2d5b-4349-bab4-9adf3a6a83e3,Anisha,Completed,17-02-2021 10:15:03,17-02-2021 10:39:14,17-02-2021 10:20:09,0:00:00,0:00:09,0
8560181,093337f9-bd77-4def-a1dc-225d5cbb1432,System,Closing now,08-02-2021 20:34:32,08-02-2021 20:35:18,-,0:00:00,-,0
8557039,04517b05-c0f7-4221-9377-81a4e224a925,Jade,Completed,08-02-2021 13:50:27,08-02-2021 14:04:07,08-02-2021 13:51:08,0:00:00,0:00:05,0
8687185,e8166e5b-0222-4a71-953d-2d2ff66f28fc,System,Closing inactive room,28-02-2021 13:14:59,28-02-2021 14:15:45,-,0:00:00,-,0
8538641,c1a1a373-799f-49ab-9fef-899ea78398e5,Kunal,Completed,05-02-2021 16:14:39,05-02-2021 16:26:03,05-02-2021 16:16:30,0:00:00,0:00:05,0
8513167,325b3929-8c44-48eb-b136-cc72842da301,Rose,Completed,02-02-2021 10:41:34,02-02-2021 11:04:53,02-02-2021 10:52:24,0:00:00,0:00:06,0
8679717,29452f7f-c231-465a-af5e-d84b4f9c1067,System,Closing now,27-02-2021 09:29:40,27-02-2021 09:32:23,-,0:00:00,-,0
8621718,a708f1ab-834c-4bfb-b9d8-7ea0bb6e380c,System,Closing now,17-02-2021 17:51:17,17-02-2021 17:52:04,-,0:00:00,-,0
8542185,7e282114-1a0b-4740-abca-359a1d8f9f2e,System,Closing now,06-02-2021 8:55:19,06-02-2021 8:55:57,-,0:00:00,-,1
8559610,7dcc6010-bf70-42e2-9556-e876c544b95f,System,Closing inactive room,08-02-2021 19:03:10,08-02-2021 20:03:59,-,0:00:00,-,0
8558583,6569e472-f439-46ec-b8e8-9170b71cc2b9,Ellie,Unresponsive Customer,08-02-2021 16:46:08,08-02-2021 16:54:44,08-02-2021 16:46:54,0:00:00,0:00:09,0
8640115,e85b8cae-f74a-46d3-93c4-2cc1bbae560f,Sravan,Completed,20-02-2021 16:52:49,20-02-2021 16:59:41,20-02-2021 16:53:33,0:00:00,0:00:06,4
8538237,d60c64aa-2c17-4ee3-bbc7-d48376aec617,Samy,Completed,05-02-2021 15:26:42,05-02-2021 15:55:47,05-02-2021 15:27:07,0:00:00,0:00:06,5
8522173,3b247718-8309-42e4-86e2-9ffa32388437,System,Closing now,03-02-2021 13:51:43,03-02-2021 14:52:24,-,0:00:00,-,0
8594982,70541955-3f2d-473d-afac-dba4915aa4bd,Anisha,Completed,13-02-2021 17:38:35,13-02-2021 18:10:23,13-02-2021 17:39:29,0:00:00,0:00:06,1
8621839,51c2d52e-e6f4-401b-954e-c8100e90bd55,Lara,Completed,17-02-2021 18:09:59,17-02-2021 18:14:34,17-02-2021 18:10:38,0:00:00,0:00:10,5
8652791,5db5aa9a-0baf-4f2f-900c-8066930aeeea,System,Closing inactive room,22-02-2021 22:01:22,22-02-2021 23:02:10,-,0:00:00,-,0
8654036,a51993d0-57be-42b7-b1f0-ab6842aab4e5,System,Closing inactive room,23-02-2021 10:06:29,23-02-2021 11:07:38,-,0:00:00,-,0
8579724,8b0201d1-c27f-4c61-a605-a61061b36a8d,System,webhook block failed,11-02-2021 15:49:58,11-02-2021 16:00:59,-,0:00:00,-,0
8527763,f01eca29-0a01-4888-b60a-ffea6c4124ea,Roshni,Completed,04-02-2021 9:56:56,04-02-2021 10:04:32,04-02-2021 9:59:30,0:00:00,0:00:05,0
8539630,67c39467-c407-44de-b067-cb0dc978d54c,Lara,Completed,05-02-2021 18:29:32,05-02-2021 18:41:25,05-02-2021 18:30:53,0:00:00,0:00:18,0
8527676,d8686747-2e7c-4e66-887a-eb4ecaedfafc,System,Closing inactive room,04-02-2021 9:37:54,04-02-2021 10:39:01,-,0:00:00,-,0
8634108,034f0eaa-80b5-464e-9f41-3b334144ad9e,System,Closing now,19-02-2021 17:14:46,19-02-2021 17:15:26,-,0:00:00,-,0
8508996,e44834e9-0bd7-41f4-bb2c-0b90b5ec9ba7,Lara,Completed,01-02-2021 16:42:09,01-02-2021 16:54:14,01-02-2021 16:43:08,0:00:00,0:00:20,4
8638384,6e9eb425-0db7-436a-ae07-cbdd62c66c13,Gaurav,Completed,20-02-2021 12:36:15,20-02-2021 12:43:40,20-02-2021 12:36:51,0:00:00,0:00:12,0
8634705,1d08621e-a9eb-4217-98de-47d196ff7f8b,System,Closing inactive room,19-02-2021 18:45:10,19-02-2021 19:45:46,-,0:00:00,-,0
8506858,1eb116bb-a0ce-422b-88ab-3c50eac8ac61,Rozeta,Unresponsive Customer,01-02-2021 13:02:25,01-02-2021 13:27:31,01-02-2021 13:07:24,0:00:00,0:00:09,0
8609702,d96f4eaa-6e61-4139-ae12-237919a6c896,Megha,Completed,15-02-2021 21:56:01,15-02-2021 22:22:45,15-02-2021 21:57:19,0:00:00,0:00:59,5
8555880,76f18a11-5020-434e-b610-f2b4a260a014,System,Closing now,08-02-2021 11:38:25,08-02-2021 11:38:47,-,0:00:00,-,0
8510805,1cb914b4-3a08-40c5-a8cb-44e27256bf13,Pratyush,Completed,01-02-2021 20:35:48,01-02-2021 20:46:39,01-02-2021 20:37:21,0:00:00,0:00:08,2
8654475,6fbd96f5-fcc4-4f9f-81c7-6396b76d49d7,Geetika,Completed,23-02-2021 11:07:54,23-02-2021 11:20:30,23-02-2021 11:09:09,0:00:00,0:00:12,0
8619269,26b9d065-b577-4d92-827b-937c202bfc47,System,Closing now,17-02-2021 12:47:27,17-02-2021 12:49:32,-,0:00:00,-,4
8542408,2d128224-57eb-480e-9ecb-1c81dd96351e,System,Closing inactive room,06-02-2021 9:42:05,06-02-2021 10:42:56,-,0:00:00,-,0
8676452,5bbe582f-ed6d-47d7-a9e1-0880c051faf2,Jinnie,Unresponsive Customer,26-02-2021 16:13:44,26-02-2021 16:28:45,26-02-2021 16:14:15,0:00:00,0:00:14,0
8607788,af86c9da-3ca0-42b5-9bdc-1fc8cc5ca57f,System,Closing inactive room,15-02-2021 16:59:03,15-02-2021 17:59:12,-,0:00:00,-,0
8531815,bd453918-cc14-40ea-941e-af029cd620cb,Gaurav,Completed,04-02-2021 16:30:26,04-02-2021 16:35:53,04-02-2021 16:31:03,0:00:00,0:00:11,1
8566533,dcd449f0-29f6-40cb-ab79-f3688260011b,Megha,Completed,09-02-2021 19:31:33,09-02-2021 19:44:50,09-02-2021 19:37:42,0:00:00,0:00:56,0
8663526,fe46815b-bf64-421d-8438-bfc941add51c,System,Closing inactive room,24-02-2021 16:32:56,24-02-2021 17:34:11,-,0:00:00,-,0
8508614,073087df-be86-4fd0-93f2-512c8b0b4cf5,System,Closing inactive room,01-02-2021 16:01:31,01-02-2021 17:03:00,-,0:00:00,-,0
8668770,9fa6067f-ce1d-4590-952e-8c39decdec23,Nadia,Completed,25-02-2021 13:34:16,25-02-2021 13:51:32,25-02-2021 13:35:19,0:00:00,0:00:07,5
8654034,c34b3b8d-fad0-4dc4-9425-8c617c10c111,System,Closing inactive room,23-02-2021 10:06:15,23-02-2021 11:06:38,-,0:00:00,-,0
8687396,2493aa91-21b1-4517-9774-137677d33e86,System,Closing now,28-02-2021 13:43:31,28-02-2021 13:43:49,-,0:00:00,-,2
8558042,c3ba1cbc-8b27-4bb2-a90f-19821f8ba394,System,Closing now,08-02-2021 15:46:32,08-02-2021 15:47:06,-,0:00:00,-,4
